order_id,sku_name,sku_id,quantity,sku_mrp,dist_id,amount,order_date,dist_region,sku_category,order_year,order_month,dist_city,dist_state,dist_size_category
6854,Propanol 1L Bottle,PROP/1L/B,186,3426,TL2348,637236,8/2/2021,South,Propanol,2021,August,Hyderabad,Telangana,small 
5512,Propanol 1L Bottle,PROP/1L/B,57,3426,TN2347,195282,5/13/2021,South,Propanol,2021,May,Chennai,Tamil Nadu,large
7608,Ethanol 1L Can,ETH/1L/C,172,200,MA2350,34400,1/5/2020,West,Ethanol,2020,January,Pune,Maharashtra,small 
6159,Propanol 3L Drum ,PROP/3L/D,117,1200,PU2675,140400,1/7/2024,North,Propanol,2024,January,Bhatinda ,Punjab,large
5220,Ethanol 1L Can,ETH/1L/C,160,200,MH2345,32000,12/3/2020,West,Ethanol,2020,December,Mumbai,Maharashtra,small 
5428,Propanol 1L Can,PROP/1L/C,71,1300,MA2350,92300,9/13/2023,West,Propanol,2023,September,Pune,Maharashtra,small 
5956,Butanol 2L Bottle,BUT/2L/B,157,657,WB2346,103149,11/14/2021,East,Butanol,2021,November,Kolkata,West Bengal,large
6381,Ethanol 1L Bottle,ETH/1L/B,199,100,TL2348,19900,4/19/2020,South,Ethanol,2020,April,Hyderabad,Telangana,small 
7262,Ethanol 3L Drum,ETH/3L/D,161,1500,WB2346,241500,3/12/2024,East,Ethanol,2024,March,Kolkata,West Bengal,large
4683,Ethanol 3L Drum,ETH/3L/D,136,1500,MA2350,204000,3/7/2023,West,Ethanol,2023,March,Pune,Maharashtra,small 
6412,Propanol 1L Bottle,PROP/1L/B,28,3426,WB2346,95928,6/25/2020,East,Propanol,2020,June,Kolkata,West Bengal,large
7016,Ethanol 1L Can,ETH/1L/C,19,200,KA2349,3800,1/21/2021,South,Ethanol,2021,January,Bangalore,Karnataka,large
5926,Propanol 3L Drum ,PROP/3L/D,179,1200,RJ4367,214800,9/26/2024,North,Propanol,2024,September,Jaipur,Rajasthan,small 
4183,Propanol 1L Can,PROP/1L/C,80,1300,TL2348,104000,2/22/2022,South,Propanol,2022,February,Hyderabad,Telangana,small 
4108,Ethanol 1L Bottle,ETH/1L/B,113,100,TL2348,11300,3/11/2022,South,Ethanol,2022,March,Hyderabad,Telangana,small 
6533,Butanol 2L Bottle,BUT/2L/B,101,657,WB2346,66357,9/21/2022,East,Butanol,2022,September,Kolkata,West Bengal,large
7847,Ethanol 1L Can,ETH/1L/C,155,200,MA2350,31000,9/29/2024,West,Ethanol,2024,September,Pune,Maharashtra,small 
4143,Butanol 2L Bottle,BUT/2L/B,118,657,MH2345,77526,4/18/2020,West,Butanol,2020,April,Mumbai,Maharashtra,small 
4297,Ethanol 3L Drum,ETH/3L/D,181,1500,TL2348,271500,8/23/2024,South,Ethanol,2024,August,Hyderabad,Telangana,small 
6969,Propanol 3L Drum ,PROP/3L/D,88,1200,AS9648,105600,9/18/2022,East,Propanol,2022,September,Jorhat ,Assam,small 
4700,Propanol 3L Drum ,PROP/3L/D,113,1200,RJ4367,135600,10/2/2020,North,Propanol,2020,October,Jaipur,Rajasthan,small 
4640,Ethanol 3L Drum,ETH/3L/D,181,1500,KA2349,271500,9/25/2023,South,Ethanol,2023,September,Bangalore,Karnataka,large
6519,Ethanol 3L Drum,ETH/3L/D,109,1500,MA2350,163500,7/12/2023,West,Ethanol,2023,July,Pune,Maharashtra,small 
4722,Propanol 1L Bottle,PROP/1L/B,65,3426,MH2345,222690,12/3/2024,West,Propanol,2024,December,Mumbai,Maharashtra,small 
5859,Butanol 2L Bottle,BUT/2L/B,83,657,MH2345,54531,2/10/2022,West,Butanol,2022,February,Mumbai,Maharashtra,small 
5410,Propanol 3L Drum ,PROP/3L/D,13,1200,KA2349,15600,11/27/2020,South,Propanol,2020,November,Bangalore,Karnataka,large
6328,Butanol 2L Bottle,BUT/2L/B,28,657,RJ4367,18396,2/8/2024,North,Butanol,2024,February,Jaipur,Rajasthan,small 
6460,Propanol 1L Bottle,PROP/1L/B,42,3426,PU2675,143892,2/22/2021,North,Propanol,2021,February,Bhatinda ,Punjab,large
6373,Propanol 1L Can,PROP/1L/C,17,1300,TL2348,22100,7/25/2021,South,Propanol,2021,July,Hyderabad,Telangana,small 
4899,Butanol 2L Bottle,BUT/2L/B,159,657,MA2350,104463,3/31/2020,West,Butanol,2020,March,Pune,Maharashtra,small 
5234,Propanol 1L Bottle,PROP/1L/B,13,3426,KA2349,44538,2/6/2022,South,Propanol,2022,February,Bangalore,Karnataka,large
6145,Butanol 2L Bottle,BUT/2L/B,45,657,TN2347,29565,7/18/2021,South,Butanol,2021,July,Chennai,Tamil Nadu,large
5090,Butanol 2L Bottle,BUT/2L/B,92,657,WB2346,60444,1/14/2020,East,Butanol,2020,January,Kolkata,West Bengal,large
4198,Ethanol 3L Drum,ETH/3L/D,188,1500,TL2348,282000,2/28/2024,South,Ethanol,2024,February,Hyderabad,Telangana,small 
4263,Propanol 1L Bottle,PROP/1L/B,54,3426,MH2345,185004,5/26/2022,West,Propanol,2022,May,Mumbai,Maharashtra,small 
6803,Butanol 2L Bottle,BUT/2L/B,10,657,TL2348,6570,3/1/2020,South,Butanol,2020,March,Hyderabad,Telangana,small 
6203,Ethanol 3L Drum,ETH/3L/D,109,1500,RJ4367,163500,8/10/2022,North,Ethanol,2022,August,Jaipur,Rajasthan,small 
4383,Ethanol 1L Bottle,ETH/1L/B,167,100,TL2348,16700,3/31/2023,South,Ethanol,2023,March,Hyderabad,Telangana,small 
7038,Ethanol 1L Bottle,ETH/1L/B,183,100,MA2350,18300,5/27/2022,West,Ethanol,2022,May,Pune,Maharashtra,small 
5040,Ethanol 1L Can,ETH/1L/C,58,200,TN2347,11600,12/16/2022,South,Ethanol,2022,December,Chennai,Tamil Nadu,large
7541,Ethanol 3L Drum,ETH/3L/D,135,1500,MH2345,202500,9/25/2020,West,Ethanol,2020,September,Mumbai,Maharashtra,small 
4029,Propanol 3L Drum ,PROP/3L/D,197,1200,WB2346,236400,8/16/2020,East,Propanol,2020,August,Kolkata,West Bengal,large
7280,Ethanol 1L Can,ETH/1L/C,116,200,PU2675,23200,6/15/2023,North,Ethanol,2023,June,Bhatinda ,Punjab,large
7590,Ethanol 1L Bottle,ETH/1L/B,148,100,KA2349,14800,3/27/2023,South,Ethanol,2023,March,Bangalore,Karnataka,large
5673,Ethanol 3L Drum,ETH/3L/D,34,1500,MA2350,51000,1/5/2022,West,Ethanol,2022,January,Pune,Maharashtra,small 
7072,Propanol 1L Bottle,PROP/1L/B,65,3426,MA2350,222690,9/9/2023,West,Propanol,2023,September,Pune,Maharashtra,small 
4795,Ethanol 1L Bottle,ETH/1L/B,49,100,MA2350,4900,6/17/2022,West,Ethanol,2022,June,Pune,Maharashtra,small 
6263,Propanol 1L Can,PROP/1L/C,131,1300,MA2350,170300,5/10/2020,West,Propanol,2020,May,Pune,Maharashtra,small 
6796,Ethanol 3L Drum,ETH/3L/D,73,1500,WB2346,109500,11/22/2020,East,Ethanol,2020,November,Kolkata,West Bengal,large
5062,Propanol 1L Bottle,PROP/1L/B,152,3426,WB2346,520752,3/18/2022,East,Propanol,2022,March,Kolkata,West Bengal,large
4394,Butanol 2L Bottle,BUT/2L/B,132,657,MA2350,86724,9/12/2021,West,Butanol,2021,September,Pune,Maharashtra,small 
4348,Ethanol 1L Can,ETH/1L/C,26,200,AS9648,5200,11/22/2020,East,Ethanol,2020,November,Jorhat ,Assam,small 
4509,Propanol 1L Can,PROP/1L/C,158,1300,KA2349,205400,10/10/2021,South,Propanol,2021,October,Bangalore,Karnataka,large
5138,Ethanol 1L Bottle,ETH/1L/B,190,100,PU2675,19000,6/27/2020,North,Ethanol,2020,June,Bhatinda ,Punjab,large
5528,Propanol 1L Bottle,PROP/1L/B,189,3426,RJ4367,647514,12/1/2024,North,Propanol,2024,December,Jaipur,Rajasthan,small 
4316,Ethanol 3L Drum,ETH/3L/D,103,1500,TL2348,154500,1/15/2023,South,Ethanol,2023,January,Hyderabad,Telangana,small 
4534,Propanol 1L Bottle,PROP/1L/B,55,3426,MA2350,188430,4/16/2022,West,Propanol,2022,April,Pune,Maharashtra,small 
5373,Ethanol 1L Bottle,ETH/1L/B,200,100,KA2349,20000,10/1/2022,South,Ethanol,2022,October,Bangalore,Karnataka,large
5837,Propanol 1L Can,PROP/1L/C,195,1300,PU2675,253500,1/12/2022,North,Propanol,2022,January,Bhatinda ,Punjab,large
6136,Butanol 2L Bottle,BUT/2L/B,103,657,AS9648,67671,10/19/2023,East,Butanol,2023,October,Jorhat ,Assam,small 
7339,Propanol 1L Bottle,PROP/1L/B,151,3426,TL2348,517326,3/16/2023,South,Propanol,2023,March,Hyderabad,Telangana,small 
4591,Propanol 1L Bottle,PROP/1L/B,88,3426,PU2675,301488,2/23/2020,North,Propanol,2020,February,Bhatinda ,Punjab,large
6988,Butanol 2L Bottle,BUT/2L/B,119,657,AS9648,78183,10/29/2022,East,Butanol,2022,October,Jorhat ,Assam,small 
6237,Propanol 1L Can,PROP/1L/C,181,1300,WB2346,235300,7/24/2022,East,Propanol,2022,July,Kolkata,West Bengal,large
4314,Propanol 3L Drum ,PROP/3L/D,75,1200,WB2346,90000,3/10/2022,East,Propanol,2022,March,Kolkata,West Bengal,large
6354,Propanol 1L Can,PROP/1L/C,165,1300,MA2350,214500,2/4/2020,West,Propanol,2020,February,Pune,Maharashtra,small 
4940,Butanol 2L Bottle,BUT/2L/B,28,657,AS9648,18396,2/4/2023,East,Butanol,2023,February,Jorhat ,Assam,small 
5377,Ethanol 1L Bottle,ETH/1L/B,163,100,WB2346,16300,3/12/2020,East,Ethanol,2020,March,Kolkata,West Bengal,large
4457,Propanol 1L Can,PROP/1L/C,59,1300,RJ4367,76700,10/25/2023,North,Propanol,2023,October,Jaipur,Rajasthan,small 
6956,Ethanol 3L Drum,ETH/3L/D,169,1500,AS9648,253500,3/6/2024,East,Ethanol,2024,March,Jorhat ,Assam,small 
7390,Propanol 3L Drum ,PROP/3L/D,15,1200,TN2347,18000,1/11/2020,South,Propanol,2020,January,Chennai,Tamil Nadu,large
7954,Propanol 1L Can,PROP/1L/C,69,1300,RJ4367,89700,3/15/2021,North,Propanol,2021,March,Jaipur,Rajasthan,small 
6007,Ethanol 1L Can,ETH/1L/C,134,200,KA2349,26800,9/27/2020,South,Ethanol,2020,September,Bangalore,Karnataka,large
7580,Ethanol 3L Drum,ETH/3L/D,10,1500,KA2349,15000,5/23/2024,South,Ethanol,2024,May,Bangalore,Karnataka,large
7904,Ethanol 3L Drum,ETH/3L/D,159,1500,TN2347,238500,8/9/2022,South,Ethanol,2022,August,Chennai,Tamil Nadu,large
4490,Propanol 1L Bottle,PROP/1L/B,146,3426,MH2345,500196,5/8/2023,West,Propanol,2023,May,Mumbai,Maharashtra,small 
6758,Ethanol 1L Bottle,ETH/1L/B,84,100,MA2350,8400,11/19/2020,West,Ethanol,2020,November,Pune,Maharashtra,small 
4533,Propanol 1L Bottle,PROP/1L/B,20,3426,MA2350,68520,1/16/2024,West,Propanol,2024,January,Pune,Maharashtra,small 
7767,Ethanol 3L Drum,ETH/3L/D,64,1500,MA2350,96000,12/18/2021,West,Ethanol,2021,December,Pune,Maharashtra,small 
4802,Propanol 1L Can,PROP/1L/C,24,1300,TL2348,31200,9/13/2023,South,Propanol,2023,September,Hyderabad,Telangana,small 
7877,Propanol 1L Can,PROP/1L/C,74,1300,WB2346,96200,6/8/2023,East,Propanol,2023,June,Kolkata,West Bengal,large
4233,Ethanol 1L Bottle,ETH/1L/B,163,100,TN2347,16300,7/17/2020,South,Ethanol,2020,July,Chennai,Tamil Nadu,large
4741,Ethanol 1L Bottle,ETH/1L/B,11,100,RJ4367,1100,1/30/2020,North,Ethanol,2020,January,Jaipur,Rajasthan,small 
6945,Butanol 2L Bottle,BUT/2L/B,153,657,WB2346,100521,5/30/2022,East,Butanol,2022,May,Kolkata,West Bengal,large
6687,Ethanol 3L Drum,ETH/3L/D,180,1500,RJ4367,270000,7/8/2022,North,Ethanol,2022,July,Jaipur,Rajasthan,small 
7294,Ethanol 1L Can,ETH/1L/C,133,200,AS9648,26600,9/16/2024,East,Ethanol,2024,September,Jorhat ,Assam,small 
4669,Propanol 1L Bottle,PROP/1L/B,46,3426,TN2347,157596,8/27/2023,South,Propanol,2023,August,Chennai,Tamil Nadu,large
7320,Ethanol 1L Bottle,ETH/1L/B,51,100,PU2675,5100,4/23/2024,North,Ethanol,2024,April,Bhatinda ,Punjab,large
5046,Ethanol 3L Drum,ETH/3L/D,141,1500,MA2350,211500,10/26/2021,West,Ethanol,2021,October,Pune,Maharashtra,small 
7236,Ethanol 1L Bottle,ETH/1L/B,173,100,KA2349,17300,2/20/2020,South,Ethanol,2020,February,Bangalore,Karnataka,large
6435,Ethanol 1L Bottle,ETH/1L/B,186,100,TN2347,18600,8/25/2024,South,Ethanol,2024,August,Chennai,Tamil Nadu,large
6321,Ethanol 1L Bottle,ETH/1L/B,132,100,PU2675,13200,9/10/2021,North,Ethanol,2021,September,Bhatinda ,Punjab,large
6066,Ethanol 1L Bottle,ETH/1L/B,26,100,MA2350,2600,12/30/2021,West,Ethanol,2021,December,Pune,Maharashtra,small 
7831,Ethanol 1L Can,ETH/1L/C,157,200,TL2348,31400,8/6/2024,South,Ethanol,2024,August,Hyderabad,Telangana,small 
5948,Ethanol 1L Can,ETH/1L/C,174,200,KA2349,34800,6/2/2024,South,Ethanol,2024,June,Bangalore,Karnataka,large
7418,Ethanol 1L Bottle,ETH/1L/B,35,100,MH2345,3500,5/28/2022,West,Ethanol,2022,May,Mumbai,Maharashtra,small 
5430,Ethanol 3L Drum,ETH/3L/D,138,1500,TL2348,207000,5/25/2021,South,Ethanol,2021,May,Hyderabad,Telangana,small 
6581,Ethanol 1L Can,ETH/1L/C,193,200,RJ4367,38600,6/8/2024,North,Ethanol,2024,June,Jaipur,Rajasthan,small 
4445,Ethanol 1L Bottle,ETH/1L/B,77,100,PU2675,7700,6/23/2021,North,Ethanol,2021,June,Bhatinda ,Punjab,large
6979,Ethanol 1L Bottle,ETH/1L/B,111,100,PU2675,11100,4/27/2020,North,Ethanol,2020,April,Bhatinda ,Punjab,large
6688,Ethanol 1L Can,ETH/1L/C,64,200,MH2345,12800,3/4/2024,West,Ethanol,2024,March,Mumbai,Maharashtra,small 
5309,Propanol 1L Bottle,PROP/1L/B,87,3426,PU2675,298062,8/11/2024,North,Propanol,2024,August,Bhatinda ,Punjab,large
5932,Propanol 1L Bottle,PROP/1L/B,72,3426,AS9648,246672,8/20/2024,East,Propanol,2024,August,Jorhat ,Assam,small 
5188,Propanol 1L Bottle,PROP/1L/B,162,3426,RJ4367,555012,8/30/2022,North,Propanol,2022,August,Jaipur,Rajasthan,small 
5713,Butanol 2L Bottle,BUT/2L/B,38,657,MH2345,24966,4/19/2021,West,Butanol,2021,April,Mumbai,Maharashtra,small 
6183,Propanol 3L Drum ,PROP/3L/D,168,1200,MH2345,201600,8/28/2021,West,Propanol,2021,August,Mumbai,Maharashtra,small 
7065,Ethanol 1L Can,ETH/1L/C,186,200,AS9648,37200,12/29/2020,East,Ethanol,2020,December,Jorhat ,Assam,small 
4659,Ethanol 1L Bottle,ETH/1L/B,175,100,MA2350,17500,4/14/2021,West,Ethanol,2021,April,Pune,Maharashtra,small 
7651,Propanol 1L Can,PROP/1L/C,179,1300,KA2349,232700,12/9/2020,South,Propanol,2020,December,Bangalore,Karnataka,large
5245,Ethanol 1L Can,ETH/1L/C,159,200,TL2348,31800,5/4/2020,South,Ethanol,2020,May,Hyderabad,Telangana,small 
7067,Butanol 2L Bottle,BUT/2L/B,133,657,PU2675,87381,10/2/2021,North,Butanol,2021,October,Bhatinda ,Punjab,large
5784,Propanol 3L Drum ,PROP/3L/D,50,1200,TN2347,60000,5/18/2024,South,Propanol,2024,May,Chennai,Tamil Nadu,large
4575,Propanol 1L Can,PROP/1L/C,157,1300,WB2346,204100,1/6/2023,East,Propanol,2023,January,Kolkata,West Bengal,large
5182,Propanol 3L Drum ,PROP/3L/D,72,1200,TL2348,86400,5/17/2024,South,Propanol,2024,May,Hyderabad,Telangana,small 
6723,Propanol 1L Can,PROP/1L/C,16,1300,TN2347,20800,10/15/2020,South,Propanol,2020,October,Chennai,Tamil Nadu,large
5988,Propanol 1L Bottle,PROP/1L/B,32,3426,AS9648,109632,4/1/2020,East,Propanol,2020,April,Jorhat ,Assam,small 
7630,Propanol 3L Drum ,PROP/3L/D,81,1200,RJ4367,97200,5/15/2023,North,Propanol,2023,May,Jaipur,Rajasthan,small 
4065,Propanol 1L Bottle,PROP/1L/B,109,3426,RJ4367,373434,3/24/2023,North,Propanol,2023,March,Jaipur,Rajasthan,small 
7207,Ethanol 1L Can,ETH/1L/C,101,200,KA2349,20200,5/28/2022,South,Ethanol,2022,May,Bangalore,Karnataka,large
4681,Butanol 2L Bottle,BUT/2L/B,129,657,WB2346,84753,2/8/2023,East,Butanol,2023,February,Kolkata,West Bengal,large
7627,Propanol 1L Bottle,PROP/1L/B,79,3426,AS9648,270654,3/30/2023,East,Propanol,2023,March,Jorhat ,Assam,small 
4328,Ethanol 3L Drum,ETH/3L/D,42,1500,RJ4367,63000,8/18/2021,North,Ethanol,2021,August,Jaipur,Rajasthan,small 
4146,Propanol 3L Drum ,PROP/3L/D,124,1200,AS9648,148800,8/6/2020,East,Propanol,2020,August,Jorhat ,Assam,small 
7106,Propanol 1L Bottle,PROP/1L/B,27,3426,KA2349,92502,10/4/2024,South,Propanol,2024,October,Bangalore,Karnataka,large
7355,Propanol 3L Drum ,PROP/3L/D,92,1200,PU2675,110400,11/19/2024,North,Propanol,2024,November,Bhatinda ,Punjab,large
4260,Ethanol 1L Bottle,ETH/1L/B,186,100,RJ4367,18600,4/2/2024,North,Ethanol,2024,April,Jaipur,Rajasthan,small 
7405,Propanol 1L Bottle,PROP/1L/B,143,3426,MA2350,489918,8/7/2023,West,Propanol,2023,August,Pune,Maharashtra,small 
6952,Ethanol 1L Bottle,ETH/1L/B,189,100,WB2346,18900,5/15/2024,East,Ethanol,2024,May,Kolkata,West Bengal,large
6681,Ethanol 1L Bottle,ETH/1L/B,134,100,RJ4367,13400,6/25/2023,North,Ethanol,2023,June,Jaipur,Rajasthan,small 
6380,Ethanol 1L Can,ETH/1L/C,104,200,MA2350,20800,10/4/2022,West,Ethanol,2022,October,Pune,Maharashtra,small 
6500,Ethanol 3L Drum,ETH/3L/D,120,1500,WB2346,180000,10/18/2020,East,Ethanol,2020,October,Kolkata,West Bengal,large
7986,Propanol 1L Bottle,PROP/1L/B,49,3426,TL2348,167874,4/9/2021,South,Propanol,2021,April,Hyderabad,Telangana,small 
5412,Ethanol 3L Drum,ETH/3L/D,148,1500,MH2345,222000,10/1/2024,West,Ethanol,2024,October,Mumbai,Maharashtra,small 
7539,Ethanol 3L Drum,ETH/3L/D,120,1500,MH2345,180000,12/3/2022,West,Ethanol,2022,December,Mumbai,Maharashtra,small 
7499,Butanol 2L Bottle,BUT/2L/B,195,657,TN2347,128115,9/22/2024,South,Butanol,2024,September,Chennai,Tamil Nadu,large
6561,Ethanol 3L Drum,ETH/3L/D,49,1500,MH2345,73500,4/29/2020,West,Ethanol,2020,April,Mumbai,Maharashtra,small 
7103,Butanol 2L Bottle,BUT/2L/B,95,657,PU2675,62415,11/25/2022,North,Butanol,2022,November,Bhatinda ,Punjab,large
7444,Ethanol 1L Can,ETH/1L/C,86,200,TN2347,17200,7/17/2023,South,Ethanol,2023,July,Chennai,Tamil Nadu,large
7305,Propanol 1L Can,PROP/1L/C,60,1300,MA2350,78000,6/16/2024,West,Propanol,2024,June,Pune,Maharashtra,small 
6864,Ethanol 1L Bottle,ETH/1L/B,110,100,WB2346,11000,3/9/2021,East,Ethanol,2021,March,Kolkata,West Bengal,large
7425,Propanol 3L Drum ,PROP/3L/D,25,1200,MA2350,30000,11/12/2023,West,Propanol,2023,November,Pune,Maharashtra,small 
4602,Propanol 1L Bottle,PROP/1L/B,57,3426,MA2350,195282,9/20/2021,West,Propanol,2021,September,Pune,Maharashtra,small 
6909,Butanol 2L Bottle,BUT/2L/B,11,657,WB2346,7227,2/12/2021,East,Butanol,2021,February,Kolkata,West Bengal,large
4511,Propanol 1L Bottle,PROP/1L/B,162,3426,RJ4367,555012,10/8/2024,North,Propanol,2024,October,Jaipur,Rajasthan,small 
4616,Ethanol 1L Bottle,ETH/1L/B,180,100,KA2349,18000,6/2/2020,South,Ethanol,2020,June,Bangalore,Karnataka,large
7910,Butanol 2L Bottle,BUT/2L/B,86,657,WB2346,56502,12/1/2023,East,Butanol,2023,December,Kolkata,West Bengal,large
4171,Ethanol 1L Can,ETH/1L/C,146,200,KA2349,29200,1/2/2021,South,Ethanol,2021,January,Bangalore,Karnataka,large
5342,Ethanol 3L Drum,ETH/3L/D,109,1500,RJ4367,163500,8/18/2024,North,Ethanol,2024,August,Jaipur,Rajasthan,small 
7303,Propanol 3L Drum ,PROP/3L/D,166,1200,TN2347,199200,10/26/2023,South,Propanol,2023,October,Chennai,Tamil Nadu,large
6801,Ethanol 1L Bottle,ETH/1L/B,119,100,WB2346,11900,3/25/2024,East,Ethanol,2024,March,Kolkata,West Bengal,large
4307,Ethanol 3L Drum,ETH/3L/D,78,1500,RJ4367,117000,9/30/2024,North,Ethanol,2024,September,Jaipur,Rajasthan,small 
4173,Butanol 2L Bottle,BUT/2L/B,158,657,KA2349,103806,4/3/2020,South,Butanol,2020,April,Bangalore,Karnataka,large
7719,Butanol 2L Bottle,BUT/2L/B,170,657,TL2348,111690,9/10/2024,South,Butanol,2024,September,Hyderabad,Telangana,small 
7726,Ethanol 3L Drum,ETH/3L/D,28,1500,MH2345,42000,6/2/2022,West,Ethanol,2022,June,Mumbai,Maharashtra,small 
7196,Propanol 3L Drum ,PROP/3L/D,24,1200,PU2675,28800,5/21/2021,North,Propanol,2021,May,Bhatinda ,Punjab,large
7931,Ethanol 3L Drum,ETH/3L/D,195,1500,MH2345,292500,8/19/2022,West,Ethanol,2022,August,Mumbai,Maharashtra,small 
6941,Ethanol 1L Can,ETH/1L/C,92,200,RJ4367,18400,5/13/2023,North,Ethanol,2023,May,Jaipur,Rajasthan,small 
7801,Propanol 1L Bottle,PROP/1L/B,121,3426,TL2348,414546,3/14/2021,South,Propanol,2021,March,Hyderabad,Telangana,small 
6127,Propanol 3L Drum ,PROP/3L/D,95,1200,MH2345,114000,7/5/2022,West,Propanol,2022,July,Mumbai,Maharashtra,small 
4248,Ethanol 1L Bottle,ETH/1L/B,85,100,TN2347,8500,3/3/2023,South,Ethanol,2023,March,Chennai,Tamil Nadu,large
6266,Propanol 3L Drum ,PROP/3L/D,194,1200,KA2349,232800,10/23/2022,South,Propanol,2022,October,Bangalore,Karnataka,large
5703,Ethanol 3L Drum,ETH/3L/D,157,1500,MH2345,235500,11/19/2022,West,Ethanol,2022,November,Mumbai,Maharashtra,small 
5499,Ethanol 3L Drum,ETH/3L/D,151,1500,WB2346,226500,11/17/2023,East,Ethanol,2023,November,Kolkata,West Bengal,large
5017,Ethanol 1L Bottle,ETH/1L/B,76,100,MA2350,7600,7/30/2022,West,Ethanol,2022,July,Pune,Maharashtra,small 
5213,Ethanol 3L Drum,ETH/3L/D,104,1500,WB2346,156000,8/7/2023,East,Ethanol,2023,August,Kolkata,West Bengal,large
5268,Propanol 3L Drum ,PROP/3L/D,170,1200,TL2348,204000,10/16/2022,South,Propanol,2022,October,Hyderabad,Telangana,small 
7065,Propanol 1L Can,PROP/1L/C,32,1300,KA2349,41600,3/10/2021,South,Propanol,2021,March,Bangalore,Karnataka,large
4938,Butanol 2L Bottle,BUT/2L/B,70,657,KA2349,45990,9/2/2020,South,Butanol,2020,September,Bangalore,Karnataka,large
4359,Ethanol 1L Can,ETH/1L/C,153,200,MA2350,30600,4/22/2023,West,Ethanol,2023,April,Pune,Maharashtra,small 
6381,Propanol 1L Bottle,PROP/1L/B,199,3426,TN2347,681774,11/13/2023,South,Propanol,2023,November,Chennai,Tamil Nadu,large
5852,Propanol 1L Can,PROP/1L/C,36,1300,TN2347,46800,11/30/2022,South,Propanol,2022,November,Chennai,Tamil Nadu,large
5744,Propanol 1L Can,PROP/1L/C,149,1300,MA2350,193700,10/21/2021,West,Propanol,2021,October,Pune,Maharashtra,small 
5748,Butanol 2L Bottle,BUT/2L/B,127,657,KA2349,83439,4/25/2023,South,Butanol,2023,April,Bangalore,Karnataka,large
4707,Ethanol 1L Bottle,ETH/1L/B,28,100,TN2347,2800,7/12/2023,South,Ethanol,2023,July,Chennai,Tamil Nadu,large
7848,Ethanol 1L Can,ETH/1L/C,28,200,MA2350,5600,10/1/2021,West,Ethanol,2021,October,Pune,Maharashtra,small 
6437,Propanol 1L Bottle,PROP/1L/B,26,3426,TL2348,89076,6/24/2023,South,Propanol,2023,June,Hyderabad,Telangana,small 
6588,Butanol 2L Bottle,BUT/2L/B,33,657,TN2347,21681,4/27/2021,South,Butanol,2021,April,Chennai,Tamil Nadu,large
5137,Propanol 1L Bottle,PROP/1L/B,67,3426,MH2345,229542,1/26/2021,West,Propanol,2021,January,Mumbai,Maharashtra,small 
6628,Ethanol 1L Bottle,ETH/1L/B,50,100,MH2345,5000,7/28/2021,West,Ethanol,2021,July,Mumbai,Maharashtra,small 
7579,Ethanol 1L Bottle,ETH/1L/B,116,100,TL2348,11600,9/1/2024,South,Ethanol,2024,September,Hyderabad,Telangana,small 
5500,Ethanol 3L Drum,ETH/3L/D,59,1500,AS9648,88500,6/21/2023,East,Ethanol,2023,June,Jorhat ,Assam,small 
6085,Ethanol 3L Drum,ETH/3L/D,175,1500,RJ4367,262500,2/1/2022,North,Ethanol,2022,February,Jaipur,Rajasthan,small 
4632,Ethanol 3L Drum,ETH/3L/D,64,1500,KA2349,96000,1/1/2022,South,Ethanol,2022,January,Bangalore,Karnataka,large
6595,Ethanol 1L Can,ETH/1L/C,169,200,RJ4367,33800,12/28/2023,North,Ethanol,2023,December,Jaipur,Rajasthan,small 
6436,Ethanol 1L Can,ETH/1L/C,79,200,TN2347,15800,4/5/2020,South,Ethanol,2020,April,Chennai,Tamil Nadu,large
5474,Propanol 1L Can,PROP/1L/C,42,1300,TL2348,54600,5/23/2024,South,Propanol,2024,May,Hyderabad,Telangana,small 
6488,Propanol 1L Can,PROP/1L/C,22,1300,PU2675,28600,5/25/2023,North,Propanol,2023,May,Bhatinda ,Punjab,large
7807,Propanol 1L Bottle,PROP/1L/B,68,3426,TL2348,232968,4/9/2022,South,Propanol,2022,April,Hyderabad,Telangana,small 
4753,Ethanol 1L Bottle,ETH/1L/B,108,100,PU2675,10800,1/5/2022,North,Ethanol,2022,January,Bhatinda ,Punjab,large
4354,Butanol 2L Bottle,BUT/2L/B,128,657,TL2348,84096,8/14/2024,South,Butanol,2024,August,Hyderabad,Telangana,small 
6401,Propanol 1L Bottle,PROP/1L/B,143,3426,MH2345,489918,7/27/2024,West,Propanol,2024,July,Mumbai,Maharashtra,small 
5294,Propanol 1L Can,PROP/1L/C,67,1300,AS9648,87100,1/8/2021,East,Propanol,2021,January,Jorhat ,Assam,small 
7401,Ethanol 1L Can,ETH/1L/C,178,200,AS9648,35600,12/9/2022,East,Ethanol,2022,December,Jorhat ,Assam,small 
5546,Butanol 2L Bottle,BUT/2L/B,33,657,WB2346,21681,4/15/2020,East,Butanol,2020,April,Kolkata,West Bengal,large
4064,Propanol 1L Bottle,PROP/1L/B,10,3426,RJ4367,34260,1/6/2024,North,Propanol,2024,January,Jaipur,Rajasthan,small 
5108,Propanol 1L Bottle,PROP/1L/B,93,3426,RJ4367,318618,12/23/2024,North,Propanol,2024,December,Jaipur,Rajasthan,small 
